Name;Station;Time(norwegian mean time);Air temperature;Precipitation (1 h)
Svalbard Lufthavn;SN99840;17.11.2023 15:00;-11.7;0
Svalbard Lufthavn;SN99840;17.11.2023 16:00;-11.5;0
Svalbard Lufthavn;SN99840;17.11.2023 17:00;-11.8;0
Svalbard Lufthavn;SN99840;17.11.2023 18:00;-11.8;0
Svalbard Lufthavn;SN99840;17.11.2023 19:00;-11.3;0
Svalbard Lufthavn;SN99840;17.11.2023 20:00;-11.6;0
Svalbard Lufthavn;SN99840;17.11.2023 21:00;-11;0
Svalbard Lufthavn;SN99840;17.11.2023 22:00;-10.5;0
Svalbard Lufthavn;SN99840;17.11.2023 23:00;-11.7;0
Svalbard Lufthavn;SN99840;18.11.2023 00:00;-10.8;0
Svalbard Lufthavn;SN99840;18.11.2023 01:00;-10.8;0
Svalbard Lufthavn;SN99840;18.11.2023 02:00;-10.9;0
Svalbard Lufthavn;SN99840;18.11.2023 03:00;-11;0
Svalbard Lufthavn;SN99840;18.11.2023 04:00;-11;0
Svalbard Lufthavn;SN99840;18.11.2023 05:00;-11.3;0
Svalbard Lufthavn;SN99840;18.11.2023 06:00;-11.2;0
Svalbard Lufthavn;SN99840;18.11.2023 07:00;-11.3;0
Svalbard Lufthavn;SN99840;18.11.2023 08:00;-11.4;0
Svalbard Lufthavn;SN99840;18.11.2023 09:00;-12;0
Svalbard Lufthavn;SN99840;18.11.2023 10:00;-13.1;0
Svalbard Lufthavn;SN99840;18.11.2023 11:00;-13.1;0
Svalbard Lufthavn;SN99840;18.11.2023 12:00;-14.2;0
Svalbard Lufthavn;SN99840;18.11.2023 13:00;-13.9;0
Svalbard Lufthavn;SN99840;18.11.2023 14:00;-13.9;0
Svalbard Lufthavn;SN99840;18.11.2023 15:00;-14.5;0
Svalbard Lufthavn;SN99840;18.11.2023 16:00;-14;0
Svalbard Lufthavn;SN99840;18.11.2023 17:00;-13.4;0
Svalbard Lufthavn;SN99840;18.11.2023 18:00;-13.4;0
Svalbard Lufthavn;SN99840;18.11.2023 19:00;-13;0
Svalbard Lufthavn;SN99840;18.11.2023 20:00;-12.6;0
Svalbard Lufthavn;SN99840;18.11.2023 21:00;-11.8;0
Svalbard Lufthavn;SN99840;18.11.2023 22:00;-12.1;0
Svalbard Lufthavn;SN99840;18.11.2023 23:00;-12.2;0
Svalbard Lufthavn;SN99840;19.11.2023 00:00;-11.8;0
Svalbard Lufthavn;SN99840;19.11.2023 01:00;-12.3;0
Svalbard Lufthavn;SN99840;19.11.2023 02:00;-12.7;0
Svalbard Lufthavn;SN99840;19.11.2023 03:00;-12.9;0
Svalbard Lufthavn;SN99840;19.11.2023 04:00;-12.8;0
Svalbard Lufthavn;SN99840;19.11.2023 05:00;-12.7;0
Svalbard Lufthavn;SN99840;19.11.2023 06:00;-13.1;0
Svalbard Lufthavn;SN99840;19.11.2023 07:00;-12.7;0
Svalbard Lufthavn;SN99840;19.11.2023 08:00;-12.7;0
Svalbard Lufthavn;SN99840;19.11.2023 09:00;-12.4;0
Svalbard Lufthavn;SN99840;19.11.2023 10:00;-12.3;0
Svalbard Lufthavn;SN99840;19.11.2023 11:00;-12.1;0
Svalbard Lufthavn;SN99840;19.11.2023 12:00;-11.3;0
Svalbard Lufthavn;SN99840;19.11.2023 13:00;-11;0
Svalbard Lufthavn;SN99840;19.11.2023 14:00;-11.1;0
Svalbard Lufthavn;SN99840;19.11.2023 15:00;-10.4;0
Svalbard Lufthavn;SN99840;19.11.2023 16:00;-9.9;0
Svalbard Lufthavn;SN99840;19.11.2023 17:00;-10.1;0
Svalbard Lufthavn;SN99840;19.11.2023 18:00;-9.5;0
Svalbard Lufthavn;SN99840;19.11.2023 19:00;-9.3;0
Svalbard Lufthavn;SN99840;19.11.2023 20:00;-7.8;0
Svalbard Lufthavn;SN99840;19.11.2023 21:00;-7.4;0
Svalbard Lufthavn;SN99840;19.11.2023 22:00;-6.4;0
Svalbard Lufthavn;SN99840;19.11.2023 23:00;-4.8;0
Svalbard Lufthavn;SN99840;20.11.2023 00:00;-3.6;0
Svalbard Lufthavn;SN99840;20.11.2023 01:00;-2.9;0
Svalbard Lufthavn;SN99840;20.11.2023 02:00;-3.1;0
Svalbard Lufthavn;SN99840;20.11.2023 03:00;-2.3;0
Svalbard Lufthavn;SN99840;20.11.2023 04:00;-2.1;0
Svalbard Lufthavn;SN99840;20.11.2023 05:00;-1.8;0
Svalbard Lufthavn;SN99840;20.11.2023 06:00;-1.8;0
Svalbard Lufthavn;SN99840;20.11.2023 07:00;-1.7;0
Svalbard Lufthavn;SN99840;20.11.2023 08:00;-1.5;0
Svalbard Lufthavn;SN99840;20.11.2023 09:00;-1.6;0
Svalbard Lufthavn;SN99840;20.11.2023 10:00;-1;0
Svalbard Lufthavn;SN99840;20.11.2023 11:00;-1.6;0
Svalbard Lufthavn;SN99840;20.11.2023 12:00;-0.8;0
Svalbard Lufthavn;SN99840;20.11.2023 13:00;-0.9;0
Svalbard Lufthavn;SN99840;20.11.2023 14:00;-0.6;0
Svalbard Lufthavn;SN99840;20.11.2023 15:00;-0.8;0
Svalbard Lufthavn;SN99840;20.11.2023 16:00;-0.8;0
Svalbard Lufthavn;SN99840;20.11.2023 17:00;-1.1;0
Svalbard Lufthavn;SN99840;20.11.2023 18:00;-1.3;0
Svalbard Lufthavn;SN99840;20.11.2023 19:00;-0.9;0.1
Svalbard Lufthavn;SN99840;20.11.2023 20:00;-1;0
Svalbard Lufthavn;SN99840;20.11.2023 21:00;-0.8;0
Svalbard Lufthavn;SN99840;20.11.2023 22:00;-0.8;0
Svalbard Lufthavn;SN99840;20.11.2023 23:00;-0.3;0
Svalbard Lufthavn;SN99840;21.11.2023 00:00;0.1;0
Svalbard Lufthavn;SN99840;21.11.2023 01:00;0.6;0
Svalbard Lufthavn;SN99840;21.11.2023 02:00;1.5;0
Svalbard Lufthavn;SN99840;21.11.2023 03:00;0.6;0
Svalbard Lufthavn;SN99840;21.11.2023 04:00;2;0
Svalbard Lufthavn;SN99840;21.11.2023 05:00;2.1;0
Svalbard Lufthavn;SN99840;21.11.2023 06:00;1.4;0
Svalbard Lufthavn;SN99840;21.11.2023 07:00;0.6;0
Svalbard Lufthavn;SN99840;21.11.2023 08:00;1.8;0
Svalbard Lufthavn;SN99840;21.11.2023 09:00;1.3;0
Svalbard Lufthavn;SN99840;21.11.2023 10:00;1.8;-
Svalbard Lufthavn;SN99840;21.11.2023 11:00;0.5;0
Svalbard Lufthavn;SN99840;21.11.2023 12:00;1.3;0.1
Svalbard Lufthavn;SN99840;21.11.2023 13:00;0.8;0.1
Svalbard Lufthavn;SN99840;21.11.2023 14:00;0.6;0.1
Svalbard Lufthavn;SN99840;21.11.2023 15:00;0.4;0
Svalbard Lufthavn;SN99840;21.11.2023 16:00;0.2;0
Svalbard Lufthavn;SN99840;21.11.2023 17:00;0.9;0
Svalbard Lufthavn;SN99840;21.11.2023 18:00;1.2;0
Svalbard Lufthavn;SN99840;21.11.2023 19:00;2.7;0
Svalbard Lufthavn;SN99840;21.11.2023 20:00;1.4;0
Svalbard Lufthavn;SN99840;21.11.2023 21:00;1.1;0
Svalbard Lufthavn;SN99840;21.11.2023 22:00;0.7;0
Svalbard Lufthavn;SN99840;21.11.2023 23:00;1.3;0
Svalbard Lufthavn;SN99840;22.11.2023 00:00;2;0
Svalbard Lufthavn;SN99840;22.11.2023 01:00;3.3;0
Svalbard Lufthavn;SN99840;22.11.2023 02:00;3;0
Svalbard Lufthavn;SN99840;22.11.2023 03:00;3.2;0
Svalbard Lufthavn;SN99840;22.11.2023 04:00;2.7;0
Svalbard Lufthavn;SN99840;22.11.2023 05:00;3.1;0
Svalbard Lufthavn;SN99840;22.11.2023 06:00;3;0
Svalbard Lufthavn;SN99840;22.11.2023 07:00;3;0
Svalbard Lufthavn;SN99840;22.11.2023 08:00;2.7;0
Svalbard Lufthavn;SN99840;22.11.2023 09:00;2.2;0
Svalbard Lufthavn;SN99840;22.11.2023 10:00;2;0
Svalbard Lufthavn;SN99840;22.11.2023 11:00;2.1;0
Svalbard Lufthavn;SN99840;22.11.2023 12:00;2;0
Svalbard Lufthavn;SN99840;22.11.2023 13:00;1.5;0
Svalbard Lufthavn;SN99840;22.11.2023 14:00;1.6;0
Svalbard Lufthavn;SN99840;22.11.2023 15:00;1.6;0
Svalbard Lufthavn;SN99840;22.11.2023 16:00;1.6;0
Svalbard Lufthavn;SN99840;22.11.2023 17:00;1.5;0
Svalbard Lufthavn;SN99840;22.11.2023 18:00;1.6;0
Svalbard Lufthavn;SN99840;22.11.2023 19:00;1.3;0
Svalbard Lufthavn;SN99840;22.11.2023 20:00;0.9;0
Svalbard Lufthavn;SN99840;22.11.2023 21:00;1;0
Svalbard Lufthavn;SN99840;22.11.2023 22:00;0.6;0
Svalbard Lufthavn;SN99840;22.11.2023 23:00;1.4;0
Svalbard Lufthavn;SN99840;23.11.2023 00:00;0.4;0
Svalbard Lufthavn;SN99840;23.11.2023 01:00;0.2;0
Svalbard Lufthavn;SN99840;23.11.2023 02:00;-0.1;0
Svalbard Lufthavn;SN99840;23.11.2023 03:00;0.5;0
Svalbard Lufthavn;SN99840;23.11.2023 04:00;0.6;0
Svalbard Lufthavn;SN99840;23.11.2023 05:00;-0.2;0
Svalbard Lufthavn;SN99840;23.11.2023 06:00;-0.2;0
Svalbard Lufthavn;SN99840;23.11.2023 07:00;-1.1;0
Svalbard Lufthavn;SN99840;23.11.2023 08:00;-0.9;0
Svalbard Lufthavn;SN99840;23.11.2023 09:00;-1.3;0
Svalbard Lufthavn;SN99840;23.11.2023 10:00;-1.1;0
Svalbard Lufthavn;SN99840;23.11.2023 11:00;-1.4;0
Svalbard Lufthavn;SN99840;23.11.2023 12:00;-1.4;0
Svalbard Lufthavn;SN99840;23.11.2023 13:00;-2;0
Svalbard Lufthavn;SN99840;23.11.2023 14:00;-1.9;0
Svalbard Lufthavn;SN99840;23.11.2023 15:00;-1.4;0
Svalbard Lufthavn;SN99840;23.11.2023 16:00;-0.7;0
Svalbard Lufthavn;SN99840;23.11.2023 17:00;-1.5;0
Svalbard Lufthavn;SN99840;23.11.2023 18:00;-2.2;0
Svalbard Lufthavn;SN99840;23.11.2023 19:00;-1.9;0
Svalbard Lufthavn;SN99840;23.11.2023 20:00;-1.9;0
Svalbard Lufthavn;SN99840;23.11.2023 21:00;-2.4;0
Svalbard Lufthavn;SN99840;23.11.2023 22:00;-2.7;0
Svalbard Lufthavn;SN99840;23.11.2023 23:00;-2.8;0
Svalbard Lufthavn;SN99840;24.11.2023 00:00;-2.7;0
Svalbard Lufthavn;SN99840;24.11.2023 01:00;-3.3;0
Svalbard Lufthavn;SN99840;24.11.2023 02:00;-4.9;0
Svalbard Lufthavn;SN99840;24.11.2023 03:00;-6.2;0
Svalbard Lufthavn;SN99840;24.11.2023 04:00;-7.5;0
Svalbard Lufthavn;SN99840;24.11.2023 05:00;-6.5;0
Svalbard Lufthavn;SN99840;24.11.2023 06:00;-6.4;0
Svalbard Lufthavn;SN99840;24.11.2023 07:00;-7.2;0
Svalbard Lufthavn;SN99840;24.11.2023 08:00;-6;-
Svalbard Lufthavn;SN99840;24.11.2023 09:00;-4.6;0
Svalbard Lufthavn;SN99840;24.11.2023 10:00;-4.3;0
Svalbard Lufthavn;SN99840;24.11.2023 11:00;-4.2;0
Svalbard Lufthavn;SN99840;24.11.2023 12:00;-3.6;0
Svalbard Lufthavn;SN99840;24.11.2023 13:00;-1.5;0
Svalbard Lufthavn;SN99840;24.11.2023 14:00;-1.9;0
Svalbard Lufthavn;SN99840;24.11.2023 15:00;-2.4;0
Svalbard Lufthavn;SN99840;24.11.2023 16:00;-3.5;0
Svalbard Lufthavn;SN99840;24.11.2023 17:00;-4;0
Svalbard Lufthavn;SN99840;24.11.2023 18:00;-3.9;0
Svalbard Lufthavn;SN99840;24.11.2023 19:00;-3.8;0
Svalbard Lufthavn;SN99840;24.11.2023 20:00;-3.9;0
Svalbard Lufthavn;SN99840;24.11.2023 21:00;-4.2;0
Svalbard Lufthavn;SN99840;24.11.2023 22:00;-4.2;0
Svalbard Lufthavn;SN99840;24.11.2023 23:00;-4.4;0
Svalbard Lufthavn;SN99840;25.11.2023 00:00;-4.5;0
Svalbard Lufthavn;SN99840;25.11.2023 01:00;-4.6;0
Svalbard Lufthavn;SN99840;25.11.2023 02:00;-4.6;0
Svalbard Lufthavn;SN99840;25.11.2023 03:00;-4.7;0
Svalbard Lufthavn;SN99840;25.11.2023 04:00;-5;0
Svalbard Lufthavn;SN99840;25.11.2023 05:00;-5.3;0
Svalbard Lufthavn;SN99840;25.11.2023 06:00;-5.5;-
Svalbard Lufthavn;SN99840;25.11.2023 07:00;-5.5;0
Svalbard Lufthavn;SN99840;25.11.2023 08:00;-5.9;0
Svalbard Lufthavn;SN99840;25.11.2023 09:00;-5.9;0
Svalbard Lufthavn;SN99840;25.11.2023 10:00;-6;0
Svalbard Lufthavn;SN99840;25.11.2023 11:00;-6.1;0
Svalbard Lufthavn;SN99840;25.11.2023 12:00;-6.2;0
Svalbard Lufthavn;SN99840;25.11.2023 13:00;-6.1;0
Svalbard Lufthavn;SN99840;25.11.2023 14:00;-6.4;0
Svalbard Lufthavn;SN99840;25.11.2023 15:00;-6.5;0
Svalbard Lufthavn;SN99840;25.11.2023 16:00;-6.1;0
Svalbard Lufthavn;SN99840;25.11.2023 17:00;-6.4;0
Svalbard Lufthavn;SN99840;25.11.2023 18:00;-6.5;0
Svalbard Lufthavn;SN99840;25.11.2023 19:00;-6.3;0
Svalbard Lufthavn;SN99840;25.11.2023 20:00;-6.5;0
Svalbard Lufthavn;SN99840;25.11.2023 21:00;-6.2;0
Svalbard Lufthavn;SN99840;25.11.2023 22:00;-6.2;0
Svalbard Lufthavn;SN99840;25.11.2023 23:00;-6.1;0
Svalbard Lufthavn;SN99840;26.11.2023 00:00;-5.6;0
Svalbard Lufthavn;SN99840;26.11.2023 01:00;-5.8;0
Svalbard Lufthavn;SN99840;26.11.2023 02:00;-5.7;0
Svalbard Lufthavn;SN99840;26.11.2023 03:00;-5.9;-
Svalbard Lufthavn;SN99840;26.11.2023 04:00;-5.5;0
Svalbard Lufthavn;SN99840;26.11.2023 05:00;-5.8;0
Svalbard Lufthavn;SN99840;26.11.2023 06:00;-5.9;0
Svalbard Lufthavn;SN99840;26.11.2023 07:00;-5.5;0
Svalbard Lufthavn;SN99840;26.11.2023 08:00;-5.8;0
Svalbard Lufthavn;SN99840;26.11.2023 09:00;-5.4;0
Svalbard Lufthavn;SN99840;26.11.2023 10:00;-5.8;0
Svalbard Lufthavn;SN99840;26.11.2023 11:00;-5.4;0
Svalbard Lufthavn;SN99840;26.11.2023 12:00;-5;0
Svalbard Lufthavn;SN99840;26.11.2023 13:00;-4.5;0
Svalbard Lufthavn;SN99840;26.11.2023 14:00;-3.6;0
Svalbard Lufthavn;SN99840;26.11.2023 15:00;-1.5;0
Svalbard Lufthavn;SN99840;26.11.2023 16:00;0.4;0
Svalbard Lufthavn;SN99840;26.11.2023 17:00;0.7;0
Svalbard Lufthavn;SN99840;26.11.2023 18:00;1.3;-
Svalbard Lufthavn;SN99840;26.11.2023 19:00;1.6;0
Svalbard Lufthavn;SN99840;26.11.2023 20:00;2;0
Svalbard Lufthavn;SN99840;26.11.2023 21:00;1.6;0
Svalbard Lufthavn;SN99840;26.11.2023 22:00;1.7;0
Svalbard Lufthavn;SN99840;26.11.2023 23:00;1.3;0
Svalbard Lufthavn;SN99840;27.11.2023 00:00;1.3;0
Svalbard Lufthavn;SN99840;27.11.2023 01:00;1.7;0
Svalbard Lufthavn;SN99840;27.11.2023 02:00;2.2;0
Svalbard Lufthavn;SN99840;27.11.2023 03:00;2.2;0
Svalbard Lufthavn;SN99840;27.11.2023 04:00;2.5;0
Svalbard Lufthavn;SN99840;27.11.2023 05:00;2.7;0
Svalbard Lufthavn;SN99840;27.11.2023 06:00;2.5;0
Svalbard Lufthavn;SN99840;27.11.2023 07:00;2.4;0
Svalbard Lufthavn;SN99840;27.11.2023 08:00;2.3;0.1
Svalbard Lufthavn;SN99840;27.11.2023 09:00;2.4;0
Svalbard Lufthavn;SN99840;27.11.2023 10:00;2.6;0
Svalbard Lufthavn;SN99840;27.11.2023 11:00;3.2;0
Svalbard Lufthavn;SN99840;27.11.2023 12:00;3.4;0
Svalbard Lufthavn;SN99840;27.11.2023 13:00;3.7;0
Svalbard Lufthavn;SN99840;27.11.2023 14:00;4.1;0
Svalbard Lufthavn;SN99840;27.11.2023 15:00;4.5;0
Svalbard Lufthavn;SN99840;27.11.2023 16:00;4.8;0
Svalbard Lufthavn;SN99840;27.11.2023 17:00;4.4;0
Svalbard Lufthavn;SN99840;27.11.2023 18:00;4.6;0
Svalbard Lufthavn;SN99840;27.11.2023 19:00;4.6;0
Svalbard Lufthavn;SN99840;27.11.2023 20:00;4.1;0
Svalbard Lufthavn;SN99840;27.11.2023 21:00;3.6;0
Svalbard Lufthavn;SN99840;27.11.2023 22:00;3.6;0
Svalbard Lufthavn;SN99840;27.11.2023 23:00;3.5;0
Svalbard Lufthavn;SN99840;28.11.2023 00:00;3.8;0
Svalbard Lufthavn;SN99840;28.11.2023 01:00;3.8;0
Svalbard Lufthavn;SN99840;28.11.2023 02:00;4.1;0
Svalbard Lufthavn;SN99840;28.11.2023 03:00;4.1;0
Svalbard Lufthavn;SN99840;28.11.2023 04:00;3.8;0
Svalbard Lufthavn;SN99840;28.11.2023 05:00;3.8;0
Svalbard Lufthavn;SN99840;28.11.2023 06:00;3.3;0
Svalbard Lufthavn;SN99840;28.11.2023 07:00;3.8;0
Svalbard Lufthavn;SN99840;28.11.2023 08:00;3.9;0
Svalbard Lufthavn;SN99840;28.11.2023 09:00;2.8;0
Svalbard Lufthavn;SN99840;28.11.2023 10:00;3;0
Svalbard Lufthavn;SN99840;28.11.2023 11:00;3.4;0
Svalbard Lufthavn;SN99840;28.11.2023 12:00;2.9;0
Svalbard Lufthavn;SN99840;28.11.2023 13:00;2.7;0
Svalbard Lufthavn;SN99840;28.11.2023 14:00;3;0
Svalbard Lufthavn;SN99840;28.11.2023 15:00;2.5;0
Svalbard Lufthavn;SN99840;28.11.2023 16:00;2.6;0
Svalbard Lufthavn;SN99840;28.11.2023 17:00;2.6;0
Svalbard Lufthavn;SN99840;28.11.2023 18:00;2.5;0
Svalbard Lufthavn;SN99840;28.11.2023 19:00;2.9;0
Svalbard Lufthavn;SN99840;28.11.2023 20:00;2.5;0
Svalbard Lufthavn;SN99840;28.11.2023 21:00;2;0
Svalbard Lufthavn;SN99840;28.11.2023 22:00;1.5;0
Svalbard Lufthavn;SN99840;28.11.2023 23:00;1.1;0
Svalbard Lufthavn;SN99840;29.11.2023 00:00;0.9;0
Svalbard Lufthavn;SN99840;29.11.2023 01:00;0.5;0
Svalbard Lufthavn;SN99840;29.11.2023 02:00;0.6;0
Svalbard Lufthavn;SN99840;29.11.2023 03:00;0.7;0
Svalbard Lufthavn;SN99840;29.11.2023 04:00;1;0
Svalbard Lufthavn;SN99840;29.11.2023 05:00;-0.1;0
Svalbard Lufthavn;SN99840;29.11.2023 06:00;0.2;0
Svalbard Lufthavn;SN99840;29.11.2023 07:00;-0.2;0
Svalbard Lufthavn;SN99840;29.11.2023 08:00;-0.7;0
Svalbard Lufthavn;SN99840;29.11.2023 09:00;-0.4;0
Svalbard Lufthavn;SN99840;29.11.2023 10:00;-0.4;0
Svalbard Lufthavn;SN99840;29.11.2023 11:00;-0.4;0
Svalbard Lufthavn;SN99840;29.11.2023 12:00;1.4;0
Svalbard Lufthavn;SN99840;29.11.2023 13:00;1.4;0
Svalbard Lufthavn;SN99840;29.11.2023 14:00;1.4;0
Svalbard Lufthavn;SN99840;29.11.2023 15:00;1;0
Svalbard Lufthavn;SN99840;29.11.2023 16:00;0.6;0
Svalbard Lufthavn;SN99840;29.11.2023 17:00;0.1;0
Svalbard Lufthavn;SN99840;29.11.2023 18:00;-0.3;0
Svalbard Lufthavn;SN99840;29.11.2023 19:00;-1.1;0
Svalbard Lufthavn;SN99840;29.11.2023 20:00;-1.4;0
Svalbard Lufthavn;SN99840;29.11.2023 21:00;-1.8;0
Svalbard Lufthavn;SN99840;29.11.2023 22:00;-2;0
Svalbard Lufthavn;SN99840;29.11.2023 23:00;-2.4;0
Svalbard Lufthavn;SN99840;30.11.2023 00:00;-2.7;0
Svalbard Lufthavn;SN99840;30.11.2023 01:00;-3.2;0
Svalbard Lufthavn;SN99840;30.11.2023 02:00;-3.5;0
Svalbard Lufthavn;SN99840;30.11.2023 03:00;-4;0
Svalbard Lufthavn;SN99840;30.11.2023 04:00;-4.2;0
Svalbard Lufthavn;SN99840;30.11.2023 05:00;-4.2;0
Svalbard Lufthavn;SN99840;30.11.2023 06:00;-4.3;0
Svalbard Lufthavn;SN99840;30.11.2023 07:00;-4.5;0
Svalbard Lufthavn;SN99840;30.11.2023 08:00;-4.7;0
Svalbard Lufthavn;SN99840;30.11.2023 09:00;-4.6;0
Svalbard Lufthavn;SN99840;30.11.2023 10:00;-4.8;0
Svalbard Lufthavn;SN99840;30.11.2023 11:00;-5.2;0
Svalbard Lufthavn;SN99840;30.11.2023 12:00;-5.2;0
Svalbard Lufthavn;SN99840;30.11.2023 13:00;-5.5;0
Svalbard Lufthavn;SN99840;30.11.2023 14:00;-5.5;0
Svalbard Lufthavn;SN99840;30.11.2023 15:00;-5.8;0
Svalbard Lufthavn;SN99840;30.11.2023 16:00;-6.1;0
Svalbard Lufthavn;SN99840;30.11.2023 17:00;-6.2;0
Svalbard Lufthavn;SN99840;30.11.2023 18:00;-6.5;0
Svalbard Lufthavn;SN99840;30.11.2023 19:00;-6.6;0
Svalbard Lufthavn;SN99840;30.11.2023 20:00;-7;0
Svalbard Lufthavn;SN99840;30.11.2023 21:00;-7.2;0
Svalbard Lufthavn;SN99840;30.11.2023 22:00;-7.4;0
Svalbard Lufthavn;SN99840;30.11.2023 23:00;-7.6;0
Svalbard Lufthavn;SN99840;01.12.2023 00:00;-7.7;0
Svalbard Lufthavn;SN99840;01.12.2023 01:00;-8;0
Svalbard Lufthavn;SN99840;01.12.2023 02:00;-8.3;0
Svalbard Lufthavn;SN99840;01.12.2023 03:00;-8.9;0
Svalbard Lufthavn;SN99840;01.12.2023 04:00;-9.3;0
Svalbard Lufthavn;SN99840;01.12.2023 05:00;-10.1;0
Svalbard Lufthavn;SN99840;01.12.2023 06:00;-10;0
Svalbard Lufthavn;SN99840;01.12.2023 07:00;-10.1;0
Svalbard Lufthavn;SN99840;01.12.2023 08:00;-10.5;0
Svalbard Lufthavn;SN99840;01.12.2023 09:00;-10.4;0
Svalbard Lufthavn;SN99840;01.12.2023 10:00;-10.7;0
Svalbard Lufthavn;SN99840;01.12.2023 11:00;-11.1;0
Svalbard Lufthavn;SN99840;01.12.2023 12:00;-11.3;0
Svalbard Lufthavn;SN99840;01.12.2023 13:00;-11.7;0
Svalbard Lufthavn;SN99840;01.12.2023 14:00;-11.8;0
Svalbard Lufthavn;SN99840;01.12.2023 15:00;-12;0
Svalbard Lufthavn;SN99840;01.12.2023 16:00;-11.8;0
Svalbard Lufthavn;SN99840;01.12.2023 17:00;-11.1;0
Svalbard Lufthavn;SN99840;01.12.2023 18:00;-10.6;0
Svalbard Lufthavn;SN99840;01.12.2023 19:00;-10.4;0
Svalbard Lufthavn;SN99840;01.12.2023 20:00;-10;0
Svalbard Lufthavn;SN99840;01.12.2023 21:00;-9.8;0
Svalbard Lufthavn;SN99840;01.12.2023 22:00;-9.1;0
Svalbard Lufthavn;SN99840;01.12.2023 23:00;-8.3;0
Svalbard Lufthavn;SN99840;02.12.2023 00:00;-7.7;0
Svalbard Lufthavn;SN99840;02.12.2023 01:00;-7.2;0
Svalbard Lufthavn;SN99840;02.12.2023 02:00;-7;0
Svalbard Lufthavn;SN99840;02.12.2023 03:00;-6.7;0
Svalbard Lufthavn;SN99840;02.12.2023 04:00;-6.6;0
Svalbard Lufthavn;SN99840;02.12.2023 05:00;-6.6;0
Svalbard Lufthavn;SN99840;02.12.2023 06:00;-6.6;0
Svalbard Lufthavn;SN99840;02.12.2023 07:00;-6.5;0
Svalbard Lufthavn;SN99840;02.12.2023 08:00;-6.8;0
Svalbard Lufthavn;SN99840;02.12.2023 09:00;-6.9;0
Svalbard Lufthavn;SN99840;02.12.2023 10:00;-7.3;0
Svalbard Lufthavn;SN99840;02.12.2023 11:00;-7.7;0
Svalbard Lufthavn;SN99840;02.12.2023 12:00;-7.3;0
Svalbard Lufthavn;SN99840;02.12.2023 13:00;-7.2;0
Svalbard Lufthavn;SN99840;02.12.2023 14:00;-7.5;0
Svalbard Lufthavn;SN99840;02.12.2023 15:00;-8.5;0
Svalbard Lufthavn;SN99840;02.12.2023 16:00;-8.7;0
Svalbard Lufthavn;SN99840;02.12.2023 17:00;-8.4;0
Svalbard Lufthavn;SN99840;02.12.2023 18:00;-8.3;0
Svalbard Lufthavn;SN99840;02.12.2023 19:00;-8.6;0
Svalbard Lufthavn;SN99840;02.12.2023 20:00;-8.5;0
Svalbard Lufthavn;SN99840;02.12.2023 21:00;-8.2;0
Svalbard Lufthavn;SN99840;02.12.2023 22:00;-8.8;0
Svalbard Lufthavn;SN99840;02.12.2023 23:00;-9.1;0
Svalbard Lufthavn;SN99840;03.12.2023 00:00;-9;0
Svalbard Lufthavn;SN99840;03.12.2023 01:00;-8.9;0
Svalbard Lufthavn;SN99840;03.12.2023 02:00;-8.7;0
Svalbard Lufthavn;SN99840;03.12.2023 03:00;-8.7;0
Svalbard Lufthavn;SN99840;03.12.2023 04:00;-7.9;0
Svalbard Lufthavn;SN99840;03.12.2023 05:00;-7.2;0
Svalbard Lufthavn;SN99840;03.12.2023 06:00;-7.6;0
Svalbard Lufthavn;SN99840;03.12.2023 07:00;-6.7;0
Svalbard Lufthavn;SN99840;03.12.2023 08:00;-5.9;0
Svalbard Lufthavn;SN99840;03.12.2023 09:00;-5.8;0
Svalbard Lufthavn;SN99840;03.12.2023 10:00;-6.2;0
Svalbard Lufthavn;SN99840;03.12.2023 11:00;-6.8;0
Svalbard Lufthavn;SN99840;03.12.2023 12:00;-7;0
Svalbard Lufthavn;SN99840;03.12.2023 13:00;-7;0
Svalbard Lufthavn;SN99840;03.12.2023 14:00;-7.4;0
Svalbard Lufthavn;SN99840;03.12.2023 15:00;-8;0
Svalbard Lufthavn;SN99840;03.12.2023 16:00;-8.4;0
Svalbard Lufthavn;SN99840;03.12.2023 17:00;-9.5;0
Svalbard Lufthavn;SN99840;03.12.2023 18:00;-9.4;0
Svalbard Lufthavn;SN99840;03.12.2023 19:00;-11.1;0
Svalbard Lufthavn;SN99840;03.12.2023 20:00;-11.6;0
Svalbard Lufthavn;SN99840;03.12.2023 21:00;-11.6;0
Svalbard Lufthavn;SN99840;03.12.2023 22:00;-10;0
Svalbard Lufthavn;SN99840;03.12.2023 23:00;-10;0
Svalbard Lufthavn;SN99840;04.12.2023 00:00;-9.7;0
Svalbard Lufthavn;SN99840;04.12.2023 01:00;-10.8;0
Svalbard Lufthavn;SN99840;04.12.2023 02:00;-9.6;0
Svalbard Lufthavn;SN99840;04.12.2023 03:00;-8.9;0
Svalbard Lufthavn;SN99840;04.12.2023 04:00;-8.4;0
Svalbard Lufthavn;SN99840;04.12.2023 05:00;-7.8;0
Svalbard Lufthavn;SN99840;04.12.2023 06:00;-7.5;0
Svalbard Lufthavn;SN99840;04.12.2023 07:00;-7.7;0
Svalbard Lufthavn;SN99840;04.12.2023 08:00;-7.4;0
Svalbard Lufthavn;SN99840;04.12.2023 09:00;-6.5;0
Svalbard Lufthavn;SN99840;04.12.2023 10:00;-6;0
